"color","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","num_user_for_reviews","language","country","budget","title_year","imdb_score","movie_facebook_likes"
"Color",124,110,181360000,"Grease ",170027,350,"English","USA",6e+06,1978,7.2,13000
"Color",120,120,137963328,"Platoon ",291603,505,"English","UK",6e+06,1986,8.1,9000
"Color",288,122,119078393,"Fahrenheit 9/11 ",113152,1416,"English","USA",6e+06,2004,7.5,0
"Color",130,110,102308900,"Butch Cassidy and the Sundance Kid ",152089,309,"English","USA",6e+06,1969,8.1,0
"Color",145,139,102300000,"Mary Poppins ",107408,259,"English","USA",6e+06,1964,7.8,0
"Color",62,124,54800000,"Ordinary People ",35130,283,"English","USA",6e+06,1980,7.8,0
"Color",188,120,24004159,"Around the World in 80 Days ",68722,191,"English","USA",1.1e+08,2004,5.8,0
"Color",120,152,43650000,"West Side Story ",71919,316,"English","USA",6e+06,1961,7.6,0
"Color",71,98,39800000,"Caddyshack ",81599,250,"English","USA",6e+06,1980,7.4,0
"Color",52,106,27457409,"The Brothers ",3198,43,"English","USA",6e+06,2001,6.3,478
"Color",18,106,25047631,"The Wood ",6585,50,"English","USA",6e+06,1999,6.9,990
"Color",162,106,23272306,"The Usual Suspects ",740918,1182,"English","USA",6e+06,1995,8.6,28000
" Black and White",88,89,22168359,"A Nightmare on Elm Street 5: The Dream Child ",29659,227,"English","USA",8e+06,1989,5.1,1000
"Color",96,94,21005329,"Van Wilder: Party Liaison ",89128,258,"English","Germany",6e+06,2002,6.4,0
"Color",391,109,26236603,"The Wrestler ",251349,547,"English","USA",6e+06,2008,7.9,10000
"Color",32,144,20400000,"Duel in the Sun ",6304,87,"English","USA",8e+06,1946,6.9,403
"Color",119,90,18621249,"Best in Show ",45859,340,"English","USA",6e+06,2000,7.5,0
"Color",201,106,25244700,"Escape from New York ",91017,284,"English","UK",6e+06,1981,7.2,0
"Color",22,121,14545844,"School Daze ",4756,38,"English","USA",6500000,1988,5.8,624
"Color",52,89,13235267,"Daddy Day Camp ",12339,32,"English","USA",6e+06,2007,2.9,256
"Color",34,104,12793213,"Mystic Pizza ",18286,73,"English","USA",6e+06,1988,6.2,0
"Color",88,99,11883495,"Sliding Doors ",52805,278,"English","UK",9e+06,1998,6.8,0
"Color",25,98,11797927,"Tales from the Hood ",4582,52,"English","USA",6e+06,1995,6.1,985
"Color",252,121,17605861,"The Last King of Scotland ",145580,351,"English","UK",6e+06,2006,7.7,0
"Color",137,96,11642254,"Halloween 5 ",22929,287,"English","USA",3e+06,1989,5.2,926
"Color",231,99,9203192,"Bernie ",45396,136,"English","USA",5e+06,2011,6.8,15000
"Color",115,122,8596914,"Pollock ",23023,148,"English","USA",6e+06,2000,7,0
"Color",67,101,6851636,"200 Cigarettes ",13010,182,"English","USA",6e+06,1999,5.9,0
"Color",216,102,11434867,"The Words ",59637,130,"English","USA",6e+06,2012,7.1,21000
"Color",133,84,5895238,"Casa de mi Padre ",17169,70,"Spanish","USA",6e+06,2012,5.5,9000
"Color",149,104,6670712,"City Island ",27301,101,"English","USA",6e+06,2009,7.4,0
"Color",261,96,5359774,"The Guard ",64794,131,"English","Ireland",6e+06,2011,7.3,17000
"Color",42,94,4693919,"College ",11011,78,"English","USA",6500000,2008,4.6,422
"Color",152,90,4859475,"The Virgin Suicides ",116910,520,"English","USA",6e+06,1999,7.2,0
"Color",76,90,4542775,"Miss March ",18313,73,"English","USA",6e+06,2009,5.1,985
"Color",149,106,3588432,"Wish I Was Here ",29341,93,"English","USA",6e+06,2014,6.7,0
"Color",35,96,4394936,"Simply Irresistible ",11439,190,"English","Germany",6e+06,1999,5.3,901
"Color",108,95,3029081,"Hedwig and the Angry Inch ",26300,231,"English","USA",6e+06,2001,7.8,0
"Color",17,99,3273588,"Only the Strong ",4195,50,"English","USA",6e+06,1993,6.7,0
"Color",129,99,2207975,"Shattered Glass ",28855,190,"English","USA",6e+06,2003,7.2,0
"Color",84,95,2025238,"Novocaine ",9589,105,"English","USA",6e+06,2001,5.8,289
"Color",147,99,2077046,"The Wackness ",27266,75,"English","USA",6e+06,2008,7,0
"Color",17,107,869325,"Beastmaster 2: Through the Portal of Time ",2281,16,"English","USA",6e+06,1991,3.8,125
"Color",16,90,399611,"The 5th Quarter ",1245,29,"English","USA",6e+06,2010,5.7,0
"Color",63,96,115862,"The Greatest ",7394,50,"English","USA",6e+06,2009,6.7,0
"Color",36,97,117560,"Come Early Morning ",2330,29,"English","USA",6e+06,2006,6.2,224
"Color",47,107,54606,"Lucky Break ",1940,34,"English","UK",6e+06,2001,6.2,30
"Color",26,85,36497,"Surfer, Dude ",7367,37,"English","USA",6e+06,2008,4.7,850
"Color",162,95,65804,"Deadfall ",32512,86,"English","USA",1.2e+07,2012,6.3,0
"Color",88,111,3895664,"L'auberge espagnole ",34383,149,"French","France",5300000,2002,7.3,0
"Color",136,115,31874869,"Murder by Numbers ",43575,302,"English","USA",5e+07,2002,6.1,0
"Color",111,103,542860,"Winter in Wartime ",9230,37,"Dutch","Netherlands",4e+06,2008,7.1,0
"Color",112,111,11905519,"The Protector ",30210,214,"Thai","Thailand",2e+08,2005,7.1,0
"Color",161,112,32541719,"Bend It Like Beckham ",89806,438,"English","UK",3500159,2002,6.7,0
"Color",68,141,3064356,"Sunshine State ",3433,81,"English","USA",5600000,2002,6.9,160
"Color",25,95,7009668,"Crossover ",8707,36,"English","USA",5600000,2006,2.1,244
"Color",222,85,27024,"[Rec] 2 ",55597,148,"Spanish","Spain",5600000,2009,6.6,4000
"Color",119,129,159600000,"The Sting ",175607,252,"English","USA",5500000,1973,8.3,0
"Color",90,125,58800000,"Chariots of Fire ",40511,213,"English","UK",5500000,1981,7.2,0
"Color",62,116,50382128,"Diary of a Mad Black Woman ",10472,202,"English","USA",5500000,2005,5.6,0
"Color",71,105,35811509,"Shine ",43013,104,"English","Australia",5500000,1996,7.7,0
"Color",364,90,24475193,"Don Jon ",190494,314,"English","USA",3e+06,2013,6.6,33000
"Color",122,111,6200756,"Ghost World ",96129,488,"English","USA",7e+06,2001,7.4,5000
"Color",100,91,1292119,"Iris ",14786,144,"English","UK",5500000,2001,7.1,0
"Color",112,97,3629758,"The Chorus ",44151,110,"French","France",5500000,2004,7.9,0
"Color",67,92,6239558,"Mambo Italiano ",5548,67,"English","Canada",5e+06,2003,6.7,352
"Color",91,104,1056102,"Wonderland ",18792,153,"English","USA",5e+06,2003,6.6,1000
"Color",103,120,27545445,"Do the Right Thing ",59524,418,"English","USA",6500000,1989,7.9,0
"Color",27,99,56007,"Harvard Man ",3754,69,"English","USA",5500000,2001,4.9,113
"Color",205,93,611709,"Le Havre ",15267,41,"French","Finland",3850000,2011,7.2,0
"Color",72,99,22770,"R100 ",1658,12,"Japanese","Japan",5500000,2013,6.1,543
"Color",48,96,27445,"Salvation Boulevard ",3788,31,"English","USA",9e+06,2011,5.3,1000
"Color",65,96,766487,"The Ten ",15315,117,"English","USA",5250000,2007,5,915
"Color",284,100,1196752,"Headhunters ",79353,121,"Norwegian","Norway",30300000,2011,7.6,23000
"Color",47,98,795126,"Saint Ralph ",4976,52,"English","Canada",6e+06,2004,7.6,989
"Color",318,106,83574831,"Insidious: Chapter 2 ",109214,269,"English","USA",5e+06,2013,6.6,35000
"Color",250,95,87025093,"Saw II ",188679,864,"English","USA",4e+06,2005,6.6,0
"Color",411,104,71897215,"10 Cloverfield Lane ",126893,440,"English","USA",1.5e+07,2016,7.3,33000
"Color",106,87,64267897,"Jackass: The Movie ",67992,327,"English","USA",5e+06,2002,6.6,0
"Color",159,81,56536016,"Lights Out ",13523,95,"English","USA",4900000,2016,6.9,0
"Color",251,94,104007828,"Paranormal Activity 3 ",76828,314,"English","USA",5e+06,2011,5.8,24000
"Color",183,89,50820940,"Ouija ",31915,159,"English","USA",5e+06,2014,4.4,18000
"Color",131,88,44793200,"A Nightmare on Elm Street 3: Dream Warriors ",49820,311,"English","USA",4500000,1987,6.6,0
"Color",297,108,43771291,"The Gift ",79916,279,"English","USA",5e+06,2015,7.1,15000
"Color",41,115,44456509,"Instructions Not Included ",22105,81,"Spanish","Mexico",5e+06,2013,7.6,14000
"Color",248,96,53884821,"Paranormal Activity 4 ",51204,247,"English","USA",5e+06,2012,4.6,26000
"Color",42,135,36000000,"The Robe ",6359,69,"English","USA",5e+06,1953,6.8,0
"Color",91,93,34872293,"Freddy's Dead: The Final Nightmare ",30765,252,"English","USA",8500000,1991,4.9,963
"Color",185,109,34468224,"Monster ",105568,533,"English","USA",4500000,2003,7.3,0
"Color",220,101,32453345,"Paranormal Activity: The Marked Ones ",31791,155,"English","USA",5e+06,2014,5,10000
"Color",471,117,27296514,"Dallas Buyers Club ",326494,340,"English","USA",5e+06,2013,8,65000
"Color",152,83,25799043,"The Lazarus Effect ",28513,126,"English","USA",3300000,2015,5.2,0
" Black and White",274,113,25530884,"Memento ",845580,2067,"English","USA",9e+06,2000,8.5,40000
"Color",336,104,27689474,"Oculus ",85688,339,"English","USA",5e+06,2013,6.5,23000
" Black and White",174,97,24138847,"Clerks II ",114797,472,"English","USA",5e+06,2006,7.4,0
"Color",151,110,21994911,"Billy Elliot ",98354,433,"English","UK",5e+06,2000,7.7,0
"Color",276,103,21501098,"The Way Way Back ",115813,216,"English","USA",5e+06,2013,7.4,22000
"Color",12,94,19281235,"House Party 2 ",3571,11,"English","USA",5e+06,1991,5.1,232
"Color",28,77,19421271,"Doug's 1st Movie ",2448,18,"English","USA",5e+06,1999,5,122
"Color",95,134,20733485,"The Apostle ",11622,157,"English","USA",5e+06,1997,7.2,1000
"Color",179,90,24809547,"Our Idiot Brother ",74875,115,"English","USA",5e+06,2011,6.4,11000
"Color",22,104,23031390,"The Players Club ",4345,26,"English","USA",4500000,1998,5.6,575
"Color",92,95,16017403,"O ",17333,153,"English","USA",5e+06,2001,6.2,0
"Color",196,93,21197315,"As Above, So Below ",49948,211,"English","USA",5e+06,2014,6.1,14000
"Color",9,106,17382982,"Addicted ",5975,33,"Spanish","USA",5e+06,2014,5.2,0
"Color",31,109,14821531,"Eve's Bayou ",6915,209,"English","USA",6e+06,1997,7.3,599
"Color",309,101,18656400,"Still Alice ",86077,195,"English","USA",5e+06,2014,7.5,45000
"Color",129,100,14343976,"Friday the 13th Part VIII: Jason Takes Manhattan ",22961,291,"English","USA",5e+06,1989,4.5,1000
"Color",168,95,241437427,"My Big Fat Greek Wedding ",102071,756,"English","USA",5e+06,2002,6.6,5000
"Color",444,94,14123773,"Spring Breakers ",108683,561,"English","USA",5e+06,2012,5.3,25000
"Color",123,93,15126948,"Halloween: The Curse of Michael Myers ",20815,335,"English","USA",5e+06,1995,4.9,0
"Color",173,106,13622333,"Y Tu Mamá También ",91377,385,"Spanish","Mexico",2e+06,2001,7.7,0
"Color",246,99,13464388,"Shaun of the Dead ",395921,859,"English","UK",4e+06,2004,8,19000
"Color",74,82,13350177,"The Haunting of Molly Hartley ",7904,113,"English","USA",5e+06,2008,3.8,562
"Color",68,135,13269963,"Lone Star ",23202,173,"English","USA",5e+06,1996,7.6,0
"Color",144,88,17768000,"Halloween 4: The Return of Michael Myers ",29629,374,"English","USA",5e+06,1988,5.9,0
"Color",96,89,12947763,"April Fool's Day ",10624,125,"English","USA",5e+06,1986,6.2,0
"Color",42,110,14100000,"Diner ",14995,87,"English","USA",5e+06,1982,7.2,0
"Color",29,107,12200000,"Lone Wolf McQuade ",7973,65,"English","USA",5e+06,1983,6.3,0
"Color",228,86,17683670,"Apollo 18 ",47227,323,"English","USA",5e+06,2011,5.2,0
"Color",195,91,12055108,"Sunshine Cleaning ",61151,134,"English","USA",8e+06,2008,6.9,0
"Color",203,103,27285953,"No Escape ",48675,214,"English","USA",5e+06,2015,6.8,16000
"Color",45,99,10572742,"Not Easily Broken ",2326,21,"English","USA",8e+06,2009,6.1,738
"Color",29,82,9628751,"Digimon: The Movie ",5164,65,"English","USA",5e+06,2000,5.9,207
"Color",121,92,8786715,"Saved! ",40274,324,"English","USA",5e+06,2004,6.9,0
"Color",135,112,3432342,"The Barbarian Invasions ",24921,166,"French","Canada",6e+06,2003,7.7,0
"Color",56,90,6755271,"The Forsaken ",7319,131,"English","USA",5e+06,2001,5.3,327
"Color",59,150,6157157,"UHF ",21416,198,"English","USA",5e+06,1989,7,0
"Color",60,91,5480318,"Slums of Beverly Hills ",9427,79,"English","USA",5e+06,1998,6.6,462
"Color",81,95,5308707,"Made ",15053,165,"English","USA",5e+06,2001,6.4,393
"Color",415,97,5009677,"Moon ",260607,485,"English","UK",5e+06,2009,7.9,47000
"Color",7,41,4074023,"Sea Rex 3D: Journey to a Prehistoric World ",296,4,"English","UK",5e+06,2010,6.9,89
"Color",120,112,4306697,"The Sweet Hereafter ",26720,196,"English","Canada",5e+06,1997,7.7,920
"Color",195,122,3950029,"Of Gods and Men ",12411,89,"French","France",4e+06,2010,7.2,0
"Color",109,110,4040588,"Bottle Shock ",12233,89,"English","USA",5e+06,2008,6.8,0
"Color",93,108,3049135,"Heavenly Creatures ",50197,265,"English","New Zealand",5e+06,1994,7.4,0
"Color",12,121,4700361,"90 Minutes in Heaven ",2047,29,"English","USA",5e+06,2015,4.6,0
"Color",155,97,2711210,"Everything Must Go ",40305,86,"English","USA",5e+06,2010,6.4,0
"Color",81,116,1980338,"Zero Effect ",12366,151,"English","USA",5e+06,1998,7,507
"Color",204,94,1082044,"The Machinist ",281649,458,"English","Spain",5e+06,2004,7.7,21000
"Color",19,103,1100000,"Light Sleeper ",3665,39,"English","USA",5e+06,1992,6.8,247
"Color",163,112,2445646,"Kill the Messenger ",32382,99,"English","USA",5e+06,2014,7,13000
"Color",248,91,2221809,"Rabbit Hole ",40618,144,"English","USA",5e+06,2010,7,0
"Color",39,98,296665,"Party Monster ",12675,158,"English","USA",5e+06,2003,6.3,0
"Color",322,95,3219029,"Green Room ",28845,125,"English","USA",5e+06,2015,7.1,10000
"Color",83,91,1040879,"Bottle Rocket ",54478,184,"English","USA",7e+06,1996,7.1,0
"Color",37,97,326308,"Albino Alligator ",6632,69,"English","USA",5e+06,1996,6.1,225
"Color",27,90,124720,"Lovely, Still ",1560,15,"English","USA",5e+06,2008,7.3,777
"Color",31,90,99147,"Desert Blue ",1884,28,"English","USA",2e+06,1998,6.2,69
"Color",133,90,65087,"Redacted ",8824,108,"English","USA",5e+06,2007,6.2,559
"Color",13,103,16066,"Fascination ",1207,44,"English","Germany",5e+06,2004,3.3,40
"Color",99,113,617228,"I Served the King of England ",6183,27,"Czech","Czech Republic",84450000,2006,7.4,1000
"Color",115,99,274385,"Soul Kitchen ",29203,26,"German","Germany",4e+06,2009,7.3,0
"Color",104,148,24475416,"Sling Blade ",72443,309,"English","USA",890000,1996,8,0
"Color",303,93,47277326,"Hostel ",138814,1516,"English","USA",4800000,2005,5.9,0
"Color",122,94,1247453,"Tristram Shandy: A Cock and Bull Story ",11202,123,"English","UK",2800000,2005,6.8,750
"Color",359,121,1729969,"Take Shelter ",68211,219,"English","USA",5e+06,2011,7.4,14000
"Color",130,118,1705139,"Lady in White ",4695,69,"English","USA",4700000,1988,6.7,0
"Color",159,101,8025872,"The Texas Chainsaw Massacre 2 ",19234,258,"English","USA",4700000,1986,5.5,0
"Color",440,90,778565,"Only God Forgives ",83234,475,"English","Denmark",4800000,2013,5.7,30000
"Color",87,100,513836,"The Names of Love ",6304,21,"French","France",4600000,2010,7.2,0
"Color",121,97,434417,"Savage Grace ",8867,65,"English","Spain",4600000,2007,5.9,0
"Color",45,96,81200000,"Police Academy ",87739,133,"English","USA",4500000,1984,6.7,0
"Color",84,117,52700832,"Four Weddings and a Funeral ",107923,197,"English","UK",4500000,1994,7.1,0
"Color",202,108,13060843,"25th Hour ",149528,454,"English","USA",1.5e+07,2002,7.7,0
"Color",120,109,3798532,"Bound ",41138,208,"English","USA",4500000,1996,7.4,2000
"Color",234,102,3609278,"Requiem for a Dream ",573541,1916,"English","USA",4500000,2000,8.4,38000
"Color",35,115,1687311,"Tango ",2412,40,"Spanish","Spain",7e+08,1998,7.2,539
"Color",283,133,727883,"Donnie Darko ",580999,2110,"English","USA",4500000,2001,8.1,33000
"Color",54,122,713413,"Character ",9171,68,"Dutch","Netherlands",4500000,1997,7.8,689
"Color",92,106,410241,"Spun ",32357,199,"English","USA",2e+06,2002,6.8,3000
"Color",202,112,211667,"Lady Vengeance ",53508,131,"Korean","South Korea",4.2e+09,2005,7.7,4000
"Color",54,99,92191,"Mean Machine ",29463,84,"English","UK",2500000,2001,6.5,0
"Color",98,110,49413,"Exiled ",6919,26,"Cantonese","Hong Kong",3.5e+07,2006,7.3,528
"Color",138,104,108229,"After.Life ",30836,137,"English","USA",4500000,2009,5.9,7000
"Color",149,133,112000000,"One Flew Over the Cuckoo's Nest ",680041,760,"English","USA",4400000,1975,8.7,32000
"Color",111,112,26345,"The Sweeney ",16445,99,"English","UK",3e+06,2012,6.1,0
"Color",149,101,20772796,"Whale Rider ",34232,346,"English","New Zealand",6e+06,2002,7.6,0
"Color",12,133,199228,"Paa ",7295,49,"Hindi","India",1.5e+08,2009,7.2,504
"Color",256,111,34964818,"Pan ",39975,186,"English","USA",1.5e+08,2015,5.8,24000
"Color",232,104,1487477,"Night Watch ",47097,310,"Russian","Russia",4200000,2004,6.5,0
"Color",63,112,62549000,"The Crying Game ",41361,148,"English","UK",2300000,1992,7.3,0
"Color",75,94,105500000,"Porky's ",31260,152,"English","Canada",4e+06,1981,6.2,0
"Color",274,90,101055,"Survival of the Dead ",17478,159,"English","USA",4e+06,2009,5,0
"Color",265,101,44566004,"Lost in Translation ",321283,1848,"English","USA",4e+06,2003,7.8,17000
"Color",154,93,39200000,"Annie Hall ",192940,491,"English","USA",4e+06,1977,8.1,0
"Color",44,152,36000000,"The Greatest Show on Earth ",9456,107,"English","USA",4e+06,1952,6.7,625
"Color",314,150,65007045,"Exodus: Gods and Kings ",128694,657,"English","UK",1.4e+08,2014,6.1,51000
"Color",153,112,31252964,"Monster's Ball ",71495,522,"English","USA",4e+06,2001,7.1,0
"Color",256,95,131175,"Maggie ",30219,200,"English","USA",8500000,2015,5.6,22000
"Color",123,111,31968347,"Leaving Las Vegas ",93894,286,"English","USA",3600000,1995,7.6,0
"Color",149,91,35385560,"The Boy Next Door ",27198,131,"English","USA",4e+06,2015,4.6,8000
"Color",323,106,20803237,"The Kids Are All Right ",110616,291,"English","USA",3500000,2010,7.1,16000
"Color",172,93,13008928,"They Live ",73501,333,"English","USA",4e+06,1988,7.3,27000
"Color",161,93,15152879,"The Last Exorcism Part II ",13506,68,"English","France",5e+06,2013,4,0
"Color",548,165,25359200,"Boyhood ",266020,836,"English","USA",4e+06,2014,8,92000
"Color",177,96,10515579,"Scoop ",66840,248,"English","UK",4e+06,2006,6.7,0
"Color",230,119,180011740,"Planet of the Apes ",177729,1368,"English","USA",1e+08,2001,5.7,0
"Color",27,93,10097096,"The Wash ",5612,38,"English","USA",4e+06,2001,4.6,842
"Color",22,82,9821335,"3 Strikes ",1415,10,"English","USA",6e+06,2000,4,118
"Color",157,101,8243880,"The Cooler ",28714,215,"English","USA",3200000,2003,7,762
"Color",125,81,7825820,"The Night Listener ",13086,156,"English","USA",4e+06,2006,5.9,576
"Color",160,107,14637490,"My Soul to Take ",16411,136,"English","USA",2.5e+07,2010,4.8,0
"Color",300,105,7159147,"The Orphanage ",120189,308,"Spanish","Spain",3400000,2007,7.5,11000
"Color",69,86,17314483,"A Haunted House 2 ",14621,48,"English","USA",4e+06,2014,4.7,0
"Color",143,110,6525762,"The Rules of Attraction ",44339,425,"English","USA",4e+06,2002,6.7,0
"Color",51,110,4301331,"Four Rooms ",78241,177,"English","USA",4e+06,1995,6.7,0
"Color",163,104,4046737,"Secretary ",67949,390,"English","USA",4e+06,2002,7.1,15000
"Color",52,96,3713002,"The Real Cancun ",3611,62,"English","USA",8e+06,2003,2.7,131
"Color",40,110,3468572,"Talk Radio ",10073,78,"English","USA",4e+06,1988,7.3,816
"Color",50,84,2892582,"Waiting for Guffman ",22697,202,"English","USA",4e+06,1996,7.6,0
"Color",45,94,2800000,"Love Stinks ",4377,85,"English","USA",4e+06,1999,5.8,309
"Color",121,93,2426851,"You Kill Me ",16224,76,"English","USA",4e+06,2007,6.5,830
"Color",114,96,1325073,"Thumbsucker ",18762,91,"English","USA",4e+06,2005,6.6,708
"Color",116,101,864959,"Mirrormask ",20275,151,"English","UK",4e+06,2005,6.9,0
"Color",115,102,2601847,"Samsara ",22457,69,"None","USA",4e+06,2011,8.5,26000
"Color",15,87,800000,"The Barbarians ",2308,35,"English","USA",4e+06,1987,4.8,550
"Color",41,99,562059,"Poolhall Junkies ",8535,113,"English","USA",4e+06,2002,7,872
"Color",31,106,399793,"The Loss of Sexual Innocence ",2877,70,"English","USA",4e+06,1999,5.4,111
"Color",232,117,371897,"Joe ",36494,118,"English","USA",4e+06,2013,6.9,11000
"Color",43,99,302204,"Shooting Fish ",6705,53,"English","UK",3e+06,1997,6.6,167
"Color",68,102,354704,"Prison ",2705,38,"English","USA",1300000,1987,5.9,314
"Color",51,85,265107,"Psycho Beach Party ",4617,93,"English","Australia",1500000,2000,6.3,614
"Color",33,86,185577,"The Big Tease ",2133,31,"English","UK",4e+06,1999,6.3,182
"Color",26,120,100412,"Buen Día, Ramón ",2112,7,"German","Mexico",4e+06,2013,7.7,0
"Color",109,106,58214,"Trust ",34224,137,"English","USA",9500000,2010,7,10000
"Color",34,103,75078,"An Everlasting Piece ",1398,26,"English","USA",1.4e+07,2000,6.3,132
"Color",141,112,317125,"Adore ",23334,87,"English","Australia",1.6e+07,2013,6.2,0
"Color",64,113,146402,"Mondays in the Sun ",9913,38,"Spanish","Spain",4e+06,2002,7.7,0
"Color",215,98,18469,"Stake Land ",34263,141,"English","USA",650000,2010,6.5,0
"Color",12,92,12836,"The Last Time I Committed Suicide ",1686,28,"English","USA",4e+06,1997,5.8,161
"Color",70,106,20262,"Futuro Beach ",1738,10,"Portuguese","Brazil",4e+06,2014,6.1,278
"Color",36,93,4063,"Inescapable ",2086,20,"English","Canada",4e+06,2012,5.2,657
"Color",157,226,198655278,"Gone with the Wind ",215340,706,"English","USA",3977000,1939,8.2,16000
"Color",31,104,143653,"Desert Dancer ",1177,10,"English","UK",4e+06,2014,6,0
"Color",53,152,14873,"Major Dundee ",5294,67,"English","USA",3800000,1965,6.8,251
"Color",21,107,8000000,"Annie Get Your Gun ",3167,90,"English","USA",3768785,1950,7,456
"Color",78,95,37606,"Defendor ",31836,90,"English","Canada",3500000,2009,6.8,0
"Color",41,102,2956000,"The Pirate ",3258,54,"English","USA",3700000,1948,7.1,359
"Color",61,99,19959,"The Good Heart ",3579,14,"English","Iceland",3800000,2009,6.9,0
"Color",112,109,2706659,"The History Boys ",17770,172,"English","UK",2e+06,2006,6.9,0
"Color",349,113,61094903,"Unknown ",210548,332,"English","UK",3e+07,2011,6.9,29000
"Color",122,91,45857453,"The Full Monty ",82232,174,"English","UK",3500000,1997,7.2,0
"Color",134,88,83400000,"Airplane! ",160281,427,"English","USA",3500000,1980,7.8,16000
" Black and White",20,97,27900000,"Friday ",74626,157,"English","USA",3500000,1995,7.3,8000
"Color",28,97,27900000,"Menace II Society ",39508,96,"English","USA",3500000,1993,7.5,0
"Color",95,85,14000000,"Creepshow 2 ",15956,118,"English","USA",3500000,1987,6,1000
"Color",425,92,25138292,"The Witch ",66483,452,"English","USA",3500000,2015,6.8,43000
"Color",19,93,10305534,"I Got the Hook Up ",1721,38,"English","USA",3500000,1998,3.9,280
"Color",43,96,9449219,"She's the One ",13949,98,"English","USA",3500000,1996,6.1,453
" Black and White",127,105,6390032,"Gods and Monsters ",24977,229,"English","USA",3500000,1998,7.5,0
"Color",262,129,20167424,"The Secret in Their Eyes ",131831,231,"Spanish","Argentina",2e+06,2009,8.2,33000
"Color",252,37,5923044,"Evil Dead II ",113451,537,"English","USA",3600000,1987,7.8,0
"Color",31,81,3293258,"Pootie Tang ",11399,131,"English","USA",3e+06,2001,5.2,0
"Color",39,106,886410,"La otra conquista ",1024,494,"Spanish","Mexico",3500000,1998,6.8,140
"Color",337,103,252652,"Trollhunter ",54104,199,"Norwegian","Norway",19900000,2010,7,38000
"Color",30,101,220234,"Ira & Abby ",1950,24,"English","USA",3500000,2006,6.5,360
"Color",265,102,34350553,"The Watch ",104072,207,"English","USA",6.8e+07,2012,5.7,15000
"Color",50,98,101228,"Winter Passing ",7228,53,"English","USA",3500000,2005,6.4,414
"Color",50,91,96793,"D.E.B.S. ",12188,135,"English","USA",3500000,2004,5.3,1000
"Color",9,105,123777,"The Masked Saint ",342,15,"English","Canada",3500000,2016,4.7,0
"Color",169,80,77413017,"March of the Penguins ",45984,331,"French","France",8e+06,2005,7.6,0
"Color",290,107,5354039,"Margin Call ",92599,225,"English","USA",3500000,2011,7.1,21000
"Color",159,92,2926565,"Choke ",28573,72,"English","USA",3e+06,2008,6.5,0
"Color",535,107,13092000,"Whiplash ",399138,731,"English","USA",3300000,2014,8.5,129000
"Color",214,135,7563397,"City of God ",533200,749,"Portuguese","Brazil",3300000,2002,8.7,28000
"Color",47,99,104257,"Human Traffic ",19194,160,"English","UK",2200000,1999,7.1,0
"Color",349,115,610968,"The Hunt ",170155,249,"Danish","Denmark",3800000,2012,8.3,60000
"Color",60,91,8108247,"Bella ",9607,174,"English","USA",3300000,2006,7.4,0
"Color",155,101,6517198,"Maria Full of Grace ",30474,172,"Spanish","Colombia",3e+06,2004,7.5,0
"Color",261,105,5776314,"Beginners ",73349,142,"English","USA",3200000,2010,7.2,15000
"Color",94,109,141600000,"Animal House ",90177,257,"English","USA",3e+06,1978,7.6,0
"Color",164,110,51100000,"Goldfinger ",139432,418,"English","UK",3e+06,1964,7.8,0
"Color",134,94,16501785,"Trainspotting ",469561,514,"English","UK",3500000,1996,8.2,21000
"Color",53,115,38168022,"The Original Kings of Comedy ",4687,83,"English","USA",3e+06,2000,6.6,290
"Color",264,98,84749884,"Paranormal Activity 2 ",82133,359,"English","USA",3e+06,2010,5.7,14000
"Color",94,91,24788807,"Waking Ned Devine ",21245,213,"English","UK",3e+06,1998,7.4,0
" Black and White",215,120,21244913,"Bowling for Columbine ",123090,888,"English","Germany",4e+06,2002,8,4000
"Color",138,87,30000000,"A Nightmare on Elm Street 2: Freddy's Revenge ",43485,327,"English","USA",2200000,1985,5.4,0
"Color",55,117,20966644,"A Room with a View ",29610,94,"English","UK",3e+06,1985,7.4,0
"Color",361,85,64423650,"The Purge ",139329,578,"English","USA",3e+06,2013,5.7,31000
"Color",411,110,48056940,"Sinister ",155153,524,"English","USA",3e+06,2012,6.8,58000
"Color",24,113,19184015,"Martin Lawrence Live: Runteldat ",1466,35,"English","USA",3e+06,2002,5.4,63
"Color",35,98,24629916,"Air Bud ",12942,34,"English","USA",3e+06,1997,5.1,902
"Color",158,86,19472057,"Jason Lives: Friday the 13th Part VI ",25332,307,"English","USA",3e+06,1986,5.9,0
"Color",122,161,27200000,"The Bridge on the River Kwai ",149444,273,"English","UK",3e+06,1957,8.2,0
"Color",16,100,15369573,"Spaced Invaders ",2580,54,"English","USA",3e+06,1990,5.3,710
"Color",112,91,15935068,"Jason Goes to Hell: The Final Friday ",19331,317,"English","USA",2500000,1993,4.3,949
"Color",114,100,11694528,"Dave Chappelle's Block Party ",7721,72,"English","USA",3e+06,2005,7.2,635
"Color",49,84,10017041,"Next Day Air ",8265,20,"English","USA",3e+06,2009,5.9,545
"Color",37,99,7059537,"Phat Girlz ",8279,101,"English","USA",3e+06,2006,3,837
"Color",405,109,8114507,"Before Midnight ",95362,270,"English","USA",3e+06,2013,7.9,62000
"Color",29,95,7888703,"Teen Wolf Too ",8465,65,"English","USA",3e+06,1987,3.2,491
